"Bio"	"Div"	"prod_0"	"prod_0.25"	"prod_0.5"	"prod_0.75"	"prod_1"
2324	149	1876.08333333333	1838.89375429024	1803.32076094185	1769.80492454783	1738.64340659341
2269	144	1834.60952380952	1798.53091656214	1764.07247806419	1731.64942976598	1701.53755816256
2103	141	1735.45	1704.76861474201	1675.24617261619	1647.26100511942	1621.08608058608
2311	147	1872.08333333333	1835.21081695549	1799.89726556676	1766.58472631897	1735.57573260073
1988	149	1627.5	1597.75865525693	1569.28280466682	1542.42814212606	1517.43736263736
2260	145	1832.25952380952	1796.53162423583	1762.41955651299	1730.32607797539	1700.51677061677
2052	153	1650.46666666667	1617.39082518013	1585.78837301337	1556.03832922711	1528.39294871795
2234	146	1817.84285714286	1783.23683000706	1750.13635169078	1718.93288863572	1689.89058014058
2264	146	1861.45	1827.46744314166	1794.81199419864	1763.8994226455	1735.02564102564
2202	143	1786.5	1751.54996369724	1718.03727006719	1686.38373924991	1656.88214285714
2177	151	1769.83333333333	1735.95732325906	1703.52257483148	1672.93165671307	1644.45934065934
2145	142	1770.61666666667	1739.23037616142	1709.02871487083	1680.39923393135	1653.62179487179
2262	146	1826.35	1790.03968122104	1755.31795240843	1722.61330376644	1692.21382783883
2298	153	1868	1832.25618567735	1798.07020052909	1765.86798037763	1735.93644688645
2295	146	1862.44285714286	1826.36368342044	1791.89169120018	1759.43580009338	1729.2686021186
2255	157	1814.35	1778.09802464538	1743.42310462511	1710.75317481659	1680.37692307692
2290	141	1880.58333333333	1846.22195491593	1813.36787071959	1782.4273488892	1753.67289377289
2312	141	1875.58333333333	1838.87985666996	1803.8713811393	1770.98312759871	1740.49175824176
2284	140	1873.66666666667	1839.08171045883	1805.94667010029	1774.67778742557	1745.56117216117
2262	152	1817.96666666667	1781.22224418589	1746.07588097227	1712.95317488399	1682.1413003663
2281	148	1844.45	1808.10480229944	1773.30272653226	1740.47492677945	1709.91620879121
2300	147	1874	1838.07952384055	1803.72865568315	1771.37247256646	1741.2967032967
2314	150	1867.41666666667	1830.53616153538	1795.23050469216	1761.9434128325	1730.97710622711
2304	144	1866.66666666667	1830.02993988036	1794.93697897748	1761.82610907823	1730.99789377289
2264	151	1817.8	1780.86911051673	1745.52735743341	1712.20359302491	1681.18891941392
2317	145	1877.54285714286	1840.65941682169	1805.52507037487	1772.55049423532	1741.99863874864
2221	148	1792.8	1757.57060166828	1723.86345876161	1692.09132457331	1662.53360805861
2270	145	1842.91666666667	1807.19898411718	1772.95529461938	1740.62050618833	1710.49587912088
2274	141	1869.83333333333	1835.96691153234	1803.53735756182	1772.94870004078	1744.47692307692
2268	144	1841.04285714286	1805.29688883837	1771.22501033107	1739.22365863861	1709.54845559846
2250	148	1812.13333333333	1776.04621005114	1741.52129094857	1708.98198363752	1678.71456043956
2232	144	1847.61666666667	1815.27848858456	1784.15658670676	1754.65082582347	1727.05036630037
2021	152	1644.5	1613.3008002269	1583.37158398931	1555.09186352225	1528.72637362637
2248	142	1839.91666666667	1805.15920683552	1771.83014643941	1740.35337011598	1711.02326007326
