"Bio"	"Div"	"prod_0"	"prod_0.25"	"prod_0.5"	"prod_0.75"	"prod_1"
29	20	26	25.7407182988223	25.4852813742386	25.2373092849475	25
22	20	21	20.9135727662741	20.8284271247462	20.7457697616492	20.6666666666667
41	26	30.1666666666667	29.3243580703346	28.5233856873937	27.7735566975296	27.0809523809524
30	24	25	24.566675825499	24.157309087458	23.7769733222259	23.4285714285714
35	23	28.6666666666667	28.1185021824883	27.5901540992105	27.0886248330982	26.6190476190476
41	31	35.8333333333333	35.4296102406553	35.0377177367246	34.6629670590228	34.3095238095238
35	21	29.1666666666667	28.6617157993513	28.1759405368374	27.7157399522736	27.2857142857143
17	16	16	15.9135727662741	15.8284271247462	15.7457697616492	15.6666666666667
33	22	27.8333333333333	27.4666606188126	27.1217751815252	26.8028103690082	26.5119047619048
43	31	37.8333333333333	37.4728238575183	37.1235041743515	36.7900821781983	36.4761904761905
38	28	30.5	29.9382229807817	29.3847763108502	28.8475034507197	28.3333333333333
21	18	18	17.7407182988223	17.4852813742386	17.2373092849475	17
22	17	21	20.9135727662741	20.8284271247462	20.7457697616492	20.6666666666667
37	26	33.5	33.1975046819594	32.8994949366117	32.6101941657721	32.3333333333333
36	26	31	30.566675825499	30.157309087458	29.7769733222259	29.4285714285714
34	24	29	28.566675825499	28.157309087458	27.7769733222259	27.4285714285714
36	24	31.6666666666667	31.2913566499401	30.9332998497182	30.5970853097998	30.2857142857143
36	27	28.1666666666667	27.4876733260279	26.8479682500568	26.255403989552	25.7142857142857
35	27	25.8333333333333	25.0394996830173	24.2808132618094	23.5670555004242	22.9047619047619
48	32	35.6666666666667	34.5987507742614	33.5758903114147	32.6113679169733	31.7142857142857
46	34	40.3333333333333	39.8431830069294	39.3661448614707	38.908736820672	38.4761904761905
36	24	27.6666666666667	26.9456477150365	26.2470083487029	25.5801643563965	24.9523809523809
42	32	32	31.133351650998	30.3146181749159	29.5539466444519	28.8571428571429
2	2	1.5	1.45678638313706	1.41421356237309	1.37288488082459	1.33333333333333
34	22	24.6666666666667	23.8592204813107	23.0754354734491	22.3259341180457	21.6190476190476
34	25	27.3333333333333	26.8431830069294	26.3661448614707	25.908736820672	25.4761904761905
7	7	5.03333333333333	4.87534340472983	4.73878320403693	4.62233904900101	4.52380952380952
27	25	24	23.7407182988223	23.4852813742386	23.2373092849475	23
39	30	32.3333333333333	31.8519881866125	31.3980969713556	30.9772713412195	30.5928571428571
34	26	30	29.6542910650964	29.3137084989848	28.9830790465967	28.6666666666667
31	23	30	29.9135727662741	29.8284271247462	29.7457697616492	29.6666666666667
22	20	19	18.7407182988223	18.4852813742386	18.2373092849475	18
36	22	31.1666666666667	30.7481430330772	30.3475134120913	29.9699701906244	29.6190476190476
33	25	28	27.5678638313705	27.142135623731	26.7288488082459	26.3333333333333
34	25	27	26.3950093639188	25.7989898732233	25.2203883315442	24.6666666666667
35	27	28.3333333333333	27.8431830069294	27.3661448614707	26.908736820672	26.4761904761905
35	27	31.5	31.1975046819594	30.8994949366117	30.6101941657721	30.3333333333333
28	23	24	23.6531030592249	23.3288819627118	23.0312035605767	22.7619047619048
46	35	37.4166666666667	36.6784168958585	35.990825392914	35.3608304877807	34.7912087912088
33	24	27.5	27.023462208636	26.5715226498311	26.1498582030505	25.7619047619048
